transaction_id,transaction_date,transaction_time,customer_id,customer_age,customer_gender,product_id,product_name,category,subcategory,price,quantity,discount,total_amount,payment_method,store_location,rating,is_returned,loyalty_member
TXN03817,2024-04-26,09:50:22,44e972ff,65,Male,PROD6931,Organized multi-tasking collaboration,Grocery,Dairy,27.53,4,0.0,110.12,Debit Card,"New Dominic, Virginia",4.0,False,True
TXN03818,2025-01-13,09:50:22,bacae231,35,Male,PROD4048,Decentralized composite hardware,Beauty,Skincare,22.05,2,0.0,44.1,Credit Card,"Ruizton, Kentucky",,False,True
TXN03819,2024-09-06,09:50:22,203d6db0,31,Female,PROD1807,Right-sized object-oriented Graphical User Interface,Grocery,Dairy,6.32,2,0.12,11.12,Credit Card,"Port Thomasborough, Connecticut",3.4,False,True
TXN03820,2025-05-03,09:50:22,8c5c7e50,47,Male,PROD4704,Organic fault-tolerant infrastructure,Toys,Dolls,22.0,2,0.0,44.0,Bank Transfer,"Maryfort, Arkansas",3.2,False,True
TXN03821,2023-12-12,09:50:22,e57697b4,41,Female,PROD9946,Fundamental impactful Graphical User Interface,Electronics,Cameras,553.86,3,0.0,1661.58,Debit Card,"Joshuaberg, Massachusetts",4.9,False,False
TXN03822,2024-09-17,09:50:22,287ed383,24,Male,PROD9574,Optimized transitional alliance,Toys,Dolls,29.1,2,0.0,58.2,Bank Transfer,"Robertport, Oregon",3.4,False,False
TXN03823,2022-06-01,09:50:22,dbac788b,29,Male,PROD9141,Operative tangible implementation,Health,Wellness,33.65,1,0.0,33.65,Credit Card,"New Chad, Michigan",4.2,False,False
TXN03824,2025-04-10,09:50:22,8da80ecc,30,Female,PROD6560,Programmable client-server application,Grocery,Canned Goods,16.6,2,0.0,33.2,Credit Card,"New Stephen, Louisiana",,False,False
TXN03825,2022-12-10,09:50:22,9c0f0391,26,Male,PROD5430,Object-based directional artificial intelligence,Grocery,Canned Goods,53.43,5,0.0,267.15,Credit Card,"Jameschester, Montana",4.1,False,False
TXN03826,2022-06-26,09:50:22,8480377f,19,Male,PROD8529,Operative object-oriented framework,Health,Supplements,6.48,2,0.0,12.96,Cash,"Morganborough, Nevada",,False,False
TXN03827,2024-06-24,09:50:22,3d976a41,66,Male,PROD6009,Automated zero administration instruction set,Grocery,Beverages,39.75,3,0.0,119.25,Credit Card,"Chamberschester, Oklahoma",3.6,False,False
TXN03828,2023-02-27,09:50:22,140fd071,56,Male,PROD1816,Quality-focused transitional middleware,Health,Vitamins,53.64,4,0.08,197.4,Debit Card,"Lake Madison, Iowa",2.5,False,False
TXN03829,2022-08-22,09:50:22,4c34d757,59,Female,PROD3891,Synergistic optimal software,Health,Wellness,39.62,2,0.0,79.24,Debit Card,"Ochoastad, Nebraska",5.0,False,False
TXN03830,2022-08-29,09:50:22,83983f67,67,Female,PROD9077,User-centric human-resource benchmark,Health,Wellness,25.95,1,0.0,25.95,Bank Transfer,"Lake Melissa, Louisiana",,False,False
TXN03831,2023-06-19,09:50:22,1dbd2422,21,Female,PROD5522,Operative needs-based matrices,Toys,Educational,19.43,3,0.0,58.29,Credit Card,"New Aaronbury, Iowa",,False,True
TXN03832,2023-11-03,09:50:22,ffee58dd,32,Male,PROD7372,Reactive value-added capability,Home & Kitchen,Decor,192.53,4,0.0,770.12,Credit Card,"Lake Jessica, Hawaii",,False,False
TXN03833,2023-03-31,09:50:22,9ff0cf6c,66,Female,PROD8724,Stand-alone asymmetric structure,Sports,Fitness,1.99,1,0.0,1.99,Credit Card,"East Catherine, New Hampshire",1.9,False,True
TXN03834,2023-12-13,09:50:22,0e7b9982,65,Female,PROD6998,Cross-platform impactful moratorium,Books,Non-Fiction,10.6,5,0.0,53.0,E-Wallet,"Pereztown, Idaho",,False,False
TXN03835,2023-10-01,09:50:22,dd2e8ebc,44,Male,PROD8775,Synergistic mobile product,Grocery,Snacks,22.05,2,0.2,35.28,Credit Card,"New Kelli, Wyoming",,False,False
TXN03836,2023-03-01,09:50:22,1f024a0a,66,Male,PROD1863,Total zero administration software,Clothing,Men,87.13,2,0.0,174.26,Bank Transfer,"Wigginsberg, Nevada",,False,True
TXN03837,2022-09-10,09:50:22,ec4dadde,61,Female,PROD3622,Re-contextualized multi-state algorithm,Books,Fiction,37.6,3,0.25,84.6,Cash,"New Katieview, West Virginia",,False,True
TXN03838,2023-12-31,09:50:22,c1209e6a,49,Female,PROD4646,Progressive composite Graphical User Interface,Home & Kitchen,Cookware,52.24,3,0.0,156.72,E-Wallet,"Port Masonmouth, Indiana",2.3,False,False
TXN03839,2023-06-27,09:50:22,ed9f2d69,31,Female,PROD6543,Cross-group discrete function,Clothing,Kids,40.69,3,0.0,122.07,Bank Transfer,"Port Nicolehaven, Washington",,False,False
TXN03840,2022-07-11,09:50:22,e48b65bc,42,Male,PROD3742,Automated global access,Beauty,Makeup,17.71,2,0.0,35.42,Cash,"South Cynthia, Alaska",2.7,False,False
TXN03841,2024-05-09,09:50:22,8a0814e1,69,Female,PROD6494,Future-proofed zero tolerance algorithm,Toys,Action Figures,15.8,4,0.0,63.2,E-Wallet,"South Cynthiatown, Missouri",3.4,False,False
TXN03842,2024-11-17,09:50:22,bb935d65,41,Female,PROD8371,Monitored methodical matrix,Beauty,Makeup,49.58,1,0.0,49.58,E-Wallet,"Lake Steven, Mississippi",,False,False
TXN03843,2022-12-01,09:50:22,6ccd2d13,36,Female,PROD4639,Team-oriented coherent productivity,Grocery,Dairy,2.57,1,0.0,2.57,E-Wallet,"East Randy, Wisconsin",,False,False
TXN03844,2023-08-08,09:50:22,0b8ad92b,29,Male,PROD2570,Extended attitude-oriented knowledge user,Clothing,Kids,98.26,4,0.0,393.04,Debit Card,"North Michaelborough, Washington",4.6,False,False
TXN03845,2024-07-10,09:50:22,6cfe6e47,31,Female,PROD1996,Intuitive impactful model,Sports,Team Sports,46.56,2,0.0,93.12,Credit Card,"Robertville, Tennessee",2.4,False,False
TXN03846,2023-09-04,09:50:22,064f3894,40,Male,PROD7998,Universal bifurcated firmware,Automotive,Tools,51.82,5,0.0,259.1,Debit Card,"Allisonville, Oregon",2.4,False,True
TXN03847,2025-03-17,09:50:22,13d732a0,34,Male,PROD6725,Synchronized empowering hierarchy,Automotive,Car Care,20.74,3,0.0,62.22,E-Wallet,"Lake Nathanmouth, South Dakota",3.3,False,False
TXN03848,2023-12-16,09:50:22,ad451934,38,Female,PROD9439,Secured next generation benchmark,Health,Vitamins,27.0,3,0.0,81.0,Bank Transfer,"Leefort, New Jersey",1.7,False,False
TXN03849,2022-08-10,09:50:22,3edd04b4,69,Female,PROD3970,Integrated intangible concept,Automotive,Parts,1.99,1,0.0,1.99,E-Wallet,"Grantburgh, Missouri",3.1,False,True
TXN03850,2024-06-25,09:50:22,9340cf1e,51,Female,PROD7113,Phased uniform Graphical User Interface,Automotive,Tools,19.51,3,0.0,58.53,Bank Transfer,"West Bettyland, Idaho",4.4,False,False
TXN03851,2024-07-07,09:50:22,07365382,47,Female,PROD3802,Future-proofed non-volatile productivity,Health,Supplements,39.87,2,0.0,79.74,E-Wallet,"East Matthew, Rhode Island",,False,False
TXN03852,2024-09-05,09:50:22,59c7d1e1,57,Female,PROD4121,Realigned intangible definition,Electronics,Smartphones,759.21,2,0.0,1518.42,Bank Transfer,"Lake Marisamouth, South Carolina",4.8,False,False
TXN03853,2024-02-05,09:50:22,29689c17,20,Male,PROD7164,Balanced responsive knowledge user,Automotive,Car Care,7.86,3,0.0,23.58,Cash,"West Cheryl, Michigan",,False,False
TXN03854,2022-08-24,09:50:22,2b87ee53,57,Female,PROD3583,Future-proofed human-resource Internet solution,Electronics,Smartphones,426.9,3,0.0,1280.7,E-Wallet,"West Randy, Alabama",,False,False
TXN03855,2022-06-01,09:50:22,0b24b47a,42,Male,PROD3518,Up-sized interactive capacity,Beauty,Skincare,26.97,1,0.0,26.97,E-Wallet,"Jamesmouth, Alabama",,False,False
TXN03856,2023-10-02,09:50:22,810a6106,20,Male,PROD8938,Business-focused demand-driven interface,Automotive,Electronics,2.08,3,0.29,4.43,E-Wallet,"New Patriciastad, Texas",,True,False
TXN03857,2023-06-25,09:50:22,b46a90f3,48,Male,PROD8795,Virtual mobile data-warehouse,Automotive,Parts,41.83,4,0.0,167.32,Bank Transfer,"Christopherville, Illinois",1.2,False,False
TXN03858,2024-10-29,09:50:22,b0221c18,44,Male,PROD2381,Horizontal disintermediate circuit,Toys,Puzzles,15.52,2,0.0,31.04,Bank Transfer,"Lake Kyleburgh, Rhode Island",1.7,True,False
TXN03859,2023-08-10,09:50:22,b1645866,21,Male,PROD9415,Universal even-keeled capability,Health,First Aid,26.09,4,0.0,104.36,Credit Card,"Lake Rachelside, Kansas",3.4,False,False
TXN03860,2024-05-28,09:50:22,a6e46302,68,Male,PROD8434,Balanced secondary portal,Toys,Educational,20.96,1,0.0,20.96,E-Wallet,"Port Juan, Georgia",1.4,True,False
TXN03861,2023-06-12,09:50:22,2fc525dd,28,Female,PROD4574,Triple-buffered local frame,Electronics,Smartphones,342.13,1,0.0,342.13,Debit Card,"Smithshire, Maine",,False,False
TXN03862,2023-06-06,09:50:22,0e874cd8,66,Male,PROD7206,Quality-focused object-oriented implementation,Electronics,TVs,498.59,1,0.0,498.59,Credit Card,"Meganview, New York",,False,False
TXN03863,2023-12-29,09:50:22,ae006cc6,22,Male,PROD2800,Robust system-worthy knowledge user,Health,Vitamins,25.69,1,0.0,25.69,E-Wallet,"Jasonmouth, Maine",2.7,False,False
TXN03864,2024-11-10,09:50:22,58d332d8,41,Male,PROD7244,Seamless mission-critical artificial intelligence,Clothing,Shoes,38.84,2,0.0,77.68,Bank Transfer,"Lake Thomas, Kentucky",,False,True
TXN03865,2023-05-04,09:50:22,6c83cdba,24,Male,PROD8941,User-centric attitude-oriented firmware,Health,Medical,15.43,5,0.0,77.15,Credit Card,"Jeremyside, Wisconsin",,True,False
TXN03866,2022-10-05,09:50:22,b498a90a,20,Male,PROD5512,Proactive didactic moderator,Sports,Team Sports,36.39,3,0.0,109.17,Bank Transfer,"Port Karenstad, Mississippi",2.6,False,True
TXN03867,2023-05-23,09:50:22,d4138958,39,Female,PROD6657,Mandatory optimizing approach,Clothing,Accessories,99.61,2,0.0,199.22,Cash,"South Derrick, Texas",,False,False
TXN03868,2023-04-26,09:50:22,013f67f5,41,Male,PROD4721,Cross-platform multimedia orchestration,Electronics,Laptops,527.98,3,0.11,1409.71,Debit Card,"Alecland, Connecticut",,False,False
TXN03869,2025-03-23,09:50:22,7ce94051,27,Male,PROD3532,Horizontal background orchestration,Sports,Team Sports,49.92,5,0.0,249.6,Credit Card,"Rachelport, Rhode Island",,True,True
TXN03870,2023-01-05,09:50:22,5571cc0c,64,Female,PROD5588,Cross-platform 3rdgeneration system engine,Grocery,Bakery,2.2,2,0.08,4.05,Bank Transfer,"Port Adam, Texas",2.7,False,False
TXN03871,2024-06-16,09:50:22,cdf1408c,20,Female,PROD8084,Secured national analyzer,Home & Kitchen,Bedding,131.04,4,0.0,524.16,E-Wallet,"North Ashley, Michigan",,False,False
TXN03872,2022-07-28,09:50:22,1ad1c8fc,20,Male,PROD8113,Assimilated analyzing website,Toys,Educational,8.05,4,0.0,32.2,E-Wallet,"West Thomaschester, Utah",1.7,False,False
TXN03873,2024-09-29,09:50:22,20b8efa3,25,Female,PROD5879,User-centric multi-state artificial intelligence,Health,Wellness,1.99,1,0.0,1.99,Credit Card,"Tonymouth, Colorado",2.0,False,False
TXN03874,2023-11-28,09:50:22,022ae2da,47,Female,PROD2933,Monitored multi-tasking strategy,Beauty,Haircare,15.21,5,0.0,76.05,Cash,"Johnsonshire, Montana",4.6,False,False
TXN03875,2023-10-29,09:50:22,8fa1d5a3,58,Male,PROD9538,Ameliorated explicit matrix,Books,Fiction,53.84,3,0.09,146.98,Bank Transfer,"New Joshua, Alabama",,False,False
TXN03876,2023-01-27,09:50:22,a9b73610,34,Female,PROD3098,Reverse-engineered global moderator,Grocery,Beverages,49.0,2,0.0,98.0,E-Wallet,"South Cody, Washington",2.7,False,False
TXN03877,2023-03-31,09:50:22,cefdfef2,30,Male,PROD1457,Multi-tiered uniform encoding,Health,Medical,34.86,4,0.0,139.44,Cash,"Vanghaven, Oklahoma",,False,True
TXN03878,2023-10-10,09:50:22,d4ceaf86,53,Male,PROD4523,Versatile discrete application,Beauty,Makeup,1.99,4,0.0,7.96,Bank Transfer,"New Alexanderchester, Colorado",,False,True
TXN03879,2022-05-17,09:50:22,fdcab4bb,26,Female,PROD6977,De-engineered cohesive matrices,Sports,Outdoor,26.07,2,0.0,52.14,E-Wallet,"Lake Deannahaven, Arizona",,False,False
TXN03880,2024-03-12,09:50:22,8992bf82,25,Male,PROD4813,Secured modular superstructure,Beauty,Tools,36.03,2,0.0,72.06,Debit Card,"South Josephstad, Wisconsin",,False,False
TXN03881,2024-12-16,09:50:22,68f75bd2,24,Female,PROD2460,Cloned client-driven leverage,Toys,Action Figures,33.51,5,0.14,144.09,E-Wallet,"Lake Kimberly, Montana",,False,True
TXN03882,2023-03-19,09:50:22,6ecff894,57,Female,PROD3628,Robust executive capability,Automotive,Tools,1.99,4,0.0,7.96,Debit Card,"New Luke, New York",,False,True
TXN03883,2022-07-26,09:50:22,d88d3cc5,30,Female,PROD6968,Robust client-driven software,Automotive,Car Care,12.19,4,0.0,48.76,Bank Transfer,"Josephville, Pennsylvania",4.1,True,False
TXN03884,2023-03-16,09:50:22,e40606de,21,Male,PROD5338,Diverse responsive Graphic Interface,Health,Supplements,28.72,1,0.0,28.72,Cash,"Michaelfurt, North Dakota",,False,True
TXN03885,2024-02-25,09:50:22,93fc570a,43,Female,PROD3392,Customer-focused reciprocal array,Home & Kitchen,Decor,157.54,4,0.0,630.16,Credit Card,"Wallaceton, Vermont",3.7,False,False
TXN03886,2022-08-18,09:50:22,4b179a05,28,Female,PROD8295,Persevering zero-defect initiative,Grocery,Bakery,1.99,1,0.0,1.99,Bank Transfer,"East Lindaton, Massachusetts",,False,True
TXN03887,2024-01-12,09:50:22,675a00b2,56,Female,PROD2284,Multi-channeled multimedia core,Clothing,Men,45.14,3,0.0,135.42,Credit Card,"Shahberg, Indiana",,False,True
TXN03888,2025-02-03,09:50:22,70587146,64,Female,PROD2835,Optimized secondary firmware,Home & Kitchen,Decor,130.01,3,0.11,347.13,E-Wallet,"Lake Tracy, Arizona",3.7,False,True
TXN03889,2024-05-08,09:50:22,cf27aba5,62,Female,PROD6089,Synergized transitional frame,Grocery,Bakery,46.99,1,0.0,46.99,Cash,"Jeffersonfort, Utah",,False,False
TXN03890,2022-10-02,09:50:22,9e893adf,26,Female,PROD3653,Progressive solution-oriented matrix,Beauty,Fragrances,43.86,3,0.0,131.58,Bank Transfer,"East Adamborough, Washington",2.2,False,False
TXN03891,2024-02-15,09:50:22,ec8ca6e9,69,Female,PROD6568,User-centric uniform workforce,Health,First Aid,41.65,5,0.0,208.25,Bank Transfer,"Port Johnhaven, Wyoming",,False,True
TXN03892,2025-04-16,09:50:22,3875570b,25,Female,PROD8299,Persevering bandwidth-monitored attitude,Beauty,Makeup,14.0,1,0.08,12.88,Bank Transfer,"New Evelynfurt, Massachusetts",,False,False
TXN03893,2023-07-30,09:50:22,75b773b7,63,Female,PROD7296,Configurable 5thgeneration approach,Sports,Outdoor,1.99,5,0.0,9.95,Credit Card,"Lisaville, Nevada",3.9,False,False
TXN03894,2023-05-17,09:50:22,bfc50aaa,69,Male,PROD1137,Cross-platform high-level functionalities,Toys,Puzzles,22.14,2,0.0,44.28,Debit Card,"East Jamesstad, New Jersey",1.9,True,False
TXN03895,2025-04-06,09:50:22,9b56cc8f,58,Female,PROD7558,Innovative user-facing Local Area Network,Home & Kitchen,Cookware,190.11,3,0.0,570.33,Bank Transfer,"Hunterchester, New Mexico",,False,False
TXN03896,2022-09-22,09:50:22,de978961,69,Male,PROD3015,Polarized 24hour portal,Books,Non-Fiction,57.87,1,0.14,49.77,Cash,"Tanyashire, West Virginia",2.4,False,True
TXN03897,2025-03-05,09:50:22,daa5e662,41,Male,PROD7738,Exclusive client-driven encryption,Clothing,Men,71.32,4,0.0,285.28,E-Wallet,"North Jamesburgh, Michigan",,False,True
TXN03898,2023-03-28,09:50:22,e92b5602,37,Male,PROD9117,Multi-layered encompassing access,Health,Supplements,38.59,1,0.0,38.59,Cash,"West Kristin, Delaware",2.7,False,False
TXN03899,2024-09-03,09:50:22,6d16ae72,21,Female,PROD5564,Exclusive holistic success,Books,Fiction,37.59,2,0.0,75.18,Bank Transfer,"South Elizabethborough, Colorado",,False,False
TXN03900,2024-08-09,09:50:22,3cb98441,30,Male,PROD3042,Upgradable context-sensitive alliance,Home & Kitchen,Cookware,81.07,4,0.28,233.48,Debit Card,"West Garytown, North Carolina",3.4,False,False
TXN03901,2022-11-10,09:50:22,3c57d6db,53,Female,PROD3509,Networked system-worthy instruction set,Electronics,Cameras,473.99,5,0.19,1919.66,Bank Transfer,"East Jennifer, South Carolina",3.6,False,False
TXN03902,2024-04-20,09:50:22,a0db5b3c,62,Female,PROD6795,Extended optimizing methodology,Sports,Fitness,63.38,3,0.0,190.14,E-Wallet,"Kimberlyfort, Illinois",,True,False
TXN03903,2023-08-02,09:50:22,0b7bab15,65,Female,PROD9486,Visionary intangible challenge,Health,Wellness,11.15,1,0.0,11.15,Debit Card,"Lake Hannah, Virginia",5.0,False,False
TXN03904,2023-07-16,09:50:22,79e6dd36,67,Male,PROD2427,Expanded directional archive,Beauty,Skincare,62.3,4,0.0,249.2,Bank Transfer,"New Lydia, Nebraska",,False,False
TXN03905,2024-03-15,09:50:22,7d435aa4,24,Male,PROD7441,Object-based user-facing moderator,Automotive,Parts,23.56,3,0.0,70.68,Debit Card,"Port Abigailbury, Illinois",,False,False
TXN03906,2024-03-14,09:50:22,e98ac23a,53,Female,PROD3813,Self-enabling 24/7 monitoring,Electronics,Laptops,765.09,4,0.0,3060.36,Debit Card,"South Lauraland, South Dakota",,False,False
TXN03907,2024-05-13,09:50:22,73b97638,69,Female,PROD2286,Streamlined explicit productivity,Toys,Games,1.99,4,0.22,6.21,Credit Card,"Barbarafurt, Montana",,False,True
TXN03908,2023-12-28,09:50:22,4c675b0e,59,Female,PROD6520,Up-sized foreground collaboration,Beauty,Haircare,41.72,3,0.0,125.16,Debit Card,"Jamesville, New Jersey",1.1,False,False
TXN03909,2023-07-27,09:50:22,d64fd8a2,44,Female,PROD2642,Balanced directional architecture,Books,Educational,15.26,4,0.0,61.04,Credit Card,"New William, New Hampshire",3.6,False,True
TXN03910,2025-04-26,09:50:22,a32a5155,63,Female,PROD4225,Assimilated secondary neural-net,Grocery,Beverages,1.99,2,0.0,3.98,Debit Card,"Pennyland, Illinois",,True,False
TXN03911,2025-01-02,09:50:22,774fe24d,21,Male,PROD6514,Balanced reciprocal portal,Sports,Yoga,34.37,5,0.0,171.85,E-Wallet,"New Damontown, Iowa",4.5,True,False
TXN03912,2022-05-24,09:50:22,95300b01,63,Male,PROD7988,Reduced encompassing paradigm,Toys,Educational,50.19,4,0.15,170.65,Cash,"North Joseph, Michigan",1.1,False,True
TXN03913,2022-12-26,09:50:22,cf031b52,49,Female,PROD2757,Right-sized incremental hub,Automotive,Electronics,13.1,4,0.0,52.4,Debit Card,"North Katherineside, Alabama",1.5,False,True
TXN03914,2024-04-13,09:50:22,53efcfc3,51,Female,PROD9434,Ergonomic zero administration policy,Home & Kitchen,Cookware,15.07,1,0.0,15.07,Cash,"Jenniferburgh, Ohio",1.8,False,False
TXN03915,2024-11-03,09:50:22,81a578b1,24,Female,PROD4550,Monitored 4thgeneration complexity,Toys,Action Figures,28.16,1,0.07,26.19,Debit Card,"Chenmouth, Idaho",1.0,False,False
TXN03916,2023-09-10,09:50:22,f8e13010,50,Male,PROD2733,Advanced national firmware,Health,Supplements,28.25,5,0.0,141.25,Debit Card,"Smithshire, Arizona",,False,False
TXN03917,2023-09-17,09:50:22,129c1577,47,Female,PROD8480,Team-oriented hybrid firmware,Health,Supplements,40.97,1,0.0,40.97,Credit Card,"Leslieland, Nevada",,False,True
TXN03918,2022-07-26,09:50:22,fb0ca401,65,Male,PROD3066,Phased exuding system engine,Automotive,Tools,48.99,5,0.0,244.95,E-Wallet,"Hernandezchester, Rhode Island",3.7,False,False
TXN03919,2024-02-22,09:50:22,1577b472,68,Female,PROD8151,Extended client-server open architecture,Clothing,Kids,48.22,2,0.0,96.44,Bank Transfer,"West Ericaview, Wisconsin",,False,False
TXN03920,2024-06-25,09:50:22,c2cd9193,36,Male,PROD2895,Phased transitional success,Books,Educational,67.11,2,0.07,124.82,Bank Transfer,"Samanthamouth, California",4.1,False,True
TXN03921,2022-12-24,09:50:22,55eb9a8c,49,Female,PROD7060,Centralized asynchronous project,Books,Educational,34.48,2,0.0,68.96,Cash,"West Josebury, Kentucky",,False,False
TXN03922,2024-07-04,09:50:22,1452bddd,25,Female,PROD4514,Cross-group hybrid knowledge user,Home & Kitchen,Cookware,95.75,4,0.0,383.0,E-Wallet,"Rachelstad, Oklahoma",3.5,False,False
TXN03923,2023-10-13,09:50:22,a8c88a0f,65,Male,PROD5707,Persistent dynamic moderator,Books,Fiction,1.99,3,0.0,5.97,Debit Card,"Wilsonstad, Rhode Island",,False,False
TXN03924,2023-12-06,09:50:22,0b648a22,55,Female,PROD9274,User-friendly discrete neural-net,Electronics,Laptops,447.47,2,0.0,894.94,Credit Card,"Smithfort, Illinois",3.9,False,False
TXN03925,2022-06-25,09:50:22,3066e868,50,Female,PROD4566,Optimized local infrastructure,Beauty,Fragrances,23.27,3,0.0,69.81,Cash,"Port Keithburgh, South Carolina",,False,False
TXN03926,2025-03-29,09:50:22,78e89d85,48,Female,PROD1655,Robust secondary conglomeration,Home & Kitchen,Furniture,187.22,2,0.0,374.44,Cash,"North Patricia, Virginia",3.0,False,False
TXN03927,2024-06-11,09:50:22,727756d6,38,Female,PROD8025,Business-focused user-facing strategy,Grocery,Snacks,39.25,3,0.13,102.44,E-Wallet,"Rebeccaton, California",2.5,False,True
TXN03928,2025-03-24,09:50:22,e5d64561,23,Male,PROD6561,Persistent solution-oriented budgetary management,Books,Children,6.41,3,0.0,19.23,E-Wallet,"Hartton, Washington",1.3,False,False
TXN03929,2025-03-12,09:50:22,884f8fce,67,Female,PROD3217,Re-contextualized demand-driven application,Automotive,Accessories,33.45,3,0.0,100.35,Credit Card,"Katrinastad, Arizona",1.1,False,False
TXN03930,2024-11-03,09:50:22,e07238dd,63,Male,PROD7897,Sharable multimedia frame,Health,First Aid,43.43,4,0.0,173.72,Cash,"Nicolemouth, Maryland",,False,False
TXN03931,2025-01-26,09:50:22,34c0a011,47,Female,PROD6101,Function-based uniform analyzer,Grocery,Bakery,60.56,2,0.0,121.12,E-Wallet,"Lake Randallshire, South Dakota",2.8,False,True
TXN03932,2022-08-03,09:50:22,5ca7e695,51,Male,PROD1900,Public-key multi-state task-force,Automotive,Parts,47.75,2,0.0,95.5,Credit Card,"Jamiefurt, Montana",,False,True
TXN03933,2024-01-03,09:50:22,12cf8ae8,48,Male,PROD8956,Focused needs-based array,Beauty,Skincare,45.22,5,0.0,226.1,Cash,"Oscarchester, Oregon",,False,False
TXN03934,2023-06-04,09:50:22,a3b5e3de,62,Female,PROD2580,Assimilated full-range hierarchy,Home & Kitchen,Furniture,124.21,2,0.05,236.0,E-Wallet,"Christianbury, Alaska",2.6,False,False
TXN03935,2024-02-21,09:50:22,42d7f8cd,51,Female,PROD6728,Team-oriented secondary structure,Beauty,Fragrances,37.77,5,0.0,188.85,E-Wallet,"West Keith, Hawaii",3.9,False,False
TXN03936,2025-03-23,09:50:22,28d83cad,36,Male,PROD8505,Switchable radical neural-net,Books,Cookbooks,54.99,3,0.0,164.97,Bank Transfer,"Johnsonmouth, Wyoming",,False,False
TXN03937,2022-10-21,09:50:22,b6c27958,55,Male,PROD4691,Fully-configurable high-level secured line,Beauty,Fragrances,3.34,1,0.0,3.34,Bank Transfer,"Larryfort, Texas",1.2,False,False
TXN03938,2022-11-18,09:50:22,beb31982,60,Female,PROD7430,User-centric transitional success,Sports,Fitness,23.01,1,0.0,23.01,Debit Card,"East James, Nevada",4.8,False,False
TXN03939,2023-04-13,09:50:22,9d63e014,42,Female,PROD1990,User-centric scalable adapter,Health,Wellness,14.55,5,0.0,72.75,Credit Card,"South Rebekahbury, Wyoming",,False,False
TXN03940,2025-05-02,09:50:22,6e0d51ef,44,Female,PROD2559,Organic optimizing pricing structure,Sports,Outdoor,37.58,3,0.12,99.21,Debit Card,"New Maryland, Delaware",1.2,False,True
TXN03941,2022-05-21,09:50:22,e02bdd8e,33,Female,PROD2157,Pre-emptive solution-oriented implementation,Sports,Outdoor,54.6,5,0.0,273.0,Cash,"Mollyberg, West Virginia",,False,False
TXN03942,2022-09-17,09:50:22,1c8a0bd5,51,Female,PROD9892,Optional reciprocal standardization,Health,Supplements,18.06,5,0.0,90.3,Cash,"Andrewborough, Georgia",,False,True
TXN03943,2023-07-11,09:50:22,534d6c60,39,Female,PROD6257,Fundamental tertiary policy,Health,First Aid,1.99,4,0.0,7.96,Debit Card,"East Christophershire, Maine",,False,True
TXN03944,2023-07-16,09:50:22,6855fcbd,61,Female,PROD6942,Monitored actuating challenge,Beauty,Makeup,21.76,1,0.0,21.76,Debit Card,"Williamston, Alaska",,False,False
TXN03945,2024-09-20,09:50:22,ff716aed,37,Male,PROD1483,Synergized 6thgeneration toolset,Home & Kitchen,Furniture,183.94,1,0.0,183.94,Cash,"Smithmouth, Tennessee",,False,True
TXN03946,2022-12-04,09:50:22,625c70f6,69,Female,PROD5067,Robust human-resource standardization,Books,Fiction,40.75,2,0.0,81.5,Cash,"Kinghaven, Michigan",,False,True
TXN03947,2023-07-01,09:50:22,b76e072b,70,Female,PROD3661,Optimized non-volatile functionalities,Home & Kitchen,Cookware,149.97,1,0.0,149.97,E-Wallet,"West Tim, Missouri",1.5,False,False
TXN03948,2024-10-13,09:50:22,466af5cc,70,Male,PROD9110,Down-sized multi-state superstructure,Books,Cookbooks,24.4,3,0.0,73.2,Bank Transfer,"North Edward, Montana",,False,False
TXN03949,2022-09-30,09:50:22,6b06baf6,19,Female,PROD7911,Advanced attitude-oriented info-mediaries,Automotive,Accessories,4.42,1,0.0,4.42,Credit Card,"South Courtneyside, Delaware",4.6,False,True
TXN03950,2023-03-16,09:50:22,f206766b,62,Female,PROD2508,Profound secondary flexibility,Beauty,Skincare,40.31,3,0.0,120.93,Credit Card,"West Alexbury, Kentucky",3.5,False,False
TXN03951,2022-06-23,09:50:22,faf2af70,62,Female,PROD9313,Configurable modular analyzer,Books,Fiction,13.31,3,0.0,39.93,Credit Card,"Ortizport, Delaware",5.0,False,False
TXN03952,2024-12-01,09:50:22,42b83199,25,Male,PROD2078,Enterprise-wide intangible orchestration,Grocery,Dairy,73.68,5,0.0,368.4,E-Wallet,"Debrafort, Rhode Island",2.8,False,False
TXN03953,2024-03-15,09:50:22,2a0eb456,58,Male,PROD1023,Visionary explicit matrix,Grocery,Bakery,41.41,1,0.0,41.41,E-Wallet,"Port Teresa, Wyoming",1.0,False,False
TXN03954,2022-07-22,09:50:22,40abfa2a,50,Female,PROD4210,Networked even-keeled strategy,Health,First Aid,18.39,2,0.0,36.78,Cash,"East Jenniferport, West Virginia",2.3,True,False
TXN03955,2022-11-01,09:50:22,7c4454d3,45,Female,PROD6038,Multi-lateral intermediate system engine,Grocery,Bakery,17.77,5,0.0,88.85,Credit Card,"East Edward, Mississippi",2.7,False,True
TXN03956,2022-10-03,09:50:22,40e177fa,62,Female,PROD4168,Customer-focused impactful core,Automotive,Car Care,28.14,5,0.0,140.7,Cash,"North Melissaburgh, Florida",3.4,False,True
